user_id	username	name	tweet	language
2962143778	nrulyya	wani	@izahziradm hahaha ni cover orang edit. btw, jadi kee nak beli album svt tuu? 🤑	in
316891519	roxwell_b	Roxwell	Ini yg aku baca dari buku genesis tu tapi tak berapa nak faham. Lepas diterangkan dlm thread ni nampak dah permainan dia 😁	in
1074593919579566080	kedaifiqah	|Florestformula|BougasBeauty💜	@syahbwz Dapat, ibu skrg mmg kt tmpt nak vaksin tu. cuma piqah plan nak balik nak tolong uruskan bawak ke tmpt vaksin semua tuuuu	in
473943867	nryhtul	Teringin Temyracle Cuura StrangeSugar Kapar Klang?	Ingat tak aku pernah cakap orang german and local cam tak reti appreciate? sekali kau this week bertubi2 siap dapat duit ewallet 🙄🙄🙄	in
902215897284100096	imrnnabil	𝐼𝑚𝐻𝑒𝑚𝑠𝑤𝑜𝑟𝑡ℎ	if sesiapa yang dah tengok NINDIA BOLA yang ada jaguh kampung tu, korang nilai sendiri cara dia megahkan johor &amp; compare dengan team lain. Lepas tu tiba-tiba nak recommend budak dia jadi naturalibabi lagi.	in
1231847749374529537	mokhzanimokhta2	YG BENAR TTP BENAR	@mkini_bm Sebesar kuman pun apa yg dia ckp aku tk percaya.	in
1039937311	ezzatemirmj	Mad	@AB_Fazliyana Haha sebab kerja macam ni je rajin yong. Kalau tukar kerjaya pon belum tentu ni 😂	in
80194158	kechhidayah	Kech Hidayah Murah Rezeki	@abuybun Hahahahaha naya. Cepatla masuk opis aku dh xkeruan wfh sensorang.	in
828978119138701312	msianinsight	TheMalaysianInsight	Tubuh PPV untuk pengamal media, kata PKR  https://t.co/B7N7q9b5ci	in
828978119138701312	msianinsight	TheMalaysianInsight	Usahawan kosmetik, rakan direman berkomunikasi lucah dan amang seksual  https://t.co/zWCP9cvymB	in
1907251195	pos4you	Pos Malaysia Berhad	@atyqaaa Hai @atyqaaa. Untuk pertukaran alamat, sila isikan maklumat yang lengkap pada pautan eFeedback dibawah.   https://t.co/7V2l9VQhBp  T.Kasih -TR-	in
231979621	khalishkhalisha	khalishkhalisha オスニザム	@ajid1977 Ada feel real-life punya management. Silap langkah, tak deliver, kena sack ka 😅	in
463473579	sarahhisham96	♔ Sarah Hisham	Dah order foodpanda, tapi system down pulak. Dah la tengah stress, i want food 😩	in
1929344084	_shazlyien	Alinnnn’gon 🇲🇾🇵🇸	Kelakar ya aku baca ig story dia berbunyi begini ….JANGAN KACAU TUNANG ORANG …hello sisturrr tunang awak tu pun awak rampas dari org lain alahai ikan kekek mak iloi iloi~🥱	in
1191728611486769153	aiamdeen	imDeen الدين🇲🇾🇵🇸	@JikkeiKazshiki Orang Turkey panggal Anwar Murabbi (Pendidik) kejayaan Turkey	in
426562349	sijasad	sijasad bersiong 👓 🇲🇾	@AinulTajul Leo aku, Loki rembat. Entah dekat mana dia simpan	in
399618633	fashahudin	Fashah-Udin	@thaqifkk Hahaha mainkan perasaan lah qif	in
1196039985775857676	izdjaafar	Bujang Senget Sebelah	@OwToTheZie TERPALING MELAKA!!!!	in
448734312	itis_trafik	ITIS DBKL	Admin Info Trafik: 11/06/2021 Hari: Jumaat Masa: 05:24 PTG Wilayah: MRR2                                                                                                                             Lokasi: Trafik perlahan dari Desa Tun Razak ke Bandar Tasik Selatan #dbkl2u #kltu	in
319678379	annisazman	🇲🇾🇵🇸اننيسا	Ceni lah nnti agaknya anak aku 😂😂	in
242602284	alifkamel	Alif Kamel	@ImanMohdGhazi Insyaallah next year mann.. 🤲🏻🤲🏻	in
448734312	itis_trafik	ITIS DBKL	Admin Info Trafik: 11/06/2021 Hari: Jumaat Masa: 05:24 PTG Wilayah: KL Seremban                                                                                                                      Lokasi: Trafik perlahan dari Tol Sg Besi ke Petronas / Shell TPM #dbkl2u #kltu	in
368438647	kumikumiku03	kumi 酷米	"COD pon dapat error ""unexpected....."" apakejadah @foodpanda_my  https://t.co/2pbcCL67q8"	in
448734312	itis_trafik	ITIS DBKL	Admin Info Trafik: 11/06/2021 Hari: Jumaat Masa: 05:24 PTG Wilayah: KL Seremban                                                                                                                      Lokasi: ❗ Trafik sesak dari Petronas / Shell TPM ke Tol Sg Besi #dbkl2u #kltu	in
4747568893	nhaafrinaa	Queen A	Wanginya kamelia mermaid skin ni 😍🥰  https://t.co/ovRNlm5XDZ	in
448734312	itis_trafik	ITIS DBKL	Admin Info Trafik: 11/06/2021 Hari: Jumaat Masa: 05:24 PTG Wilayah: Jalan Tun Razak                                                                                                                  Lokasi: Trafik perlahan dari IJN ke Bulatan Pahang #dbkl2u #kltu	in
20897682	rashidyusoff11	Rashid Yusoff	App pun crashed &amp; tak boleh buat online payment…amende!	in
448734312	itis_trafik	ITIS DBKL	Admin Info Trafik: 11/06/2021 Hari: Jumaat Masa: 05:24 PTG Wilayah: Jalan Kuching                                                                                                                    Lokasi: ❗ Trafik sesak dari Bulatan Segambut ke Bulatan Dato Onn #dbkl2u #kltu	in
1039937311	ezzatemirmj	Mad	@nadzmifaez Aku dengan kawan2 mab ni kalau coaching confirm tak jalan. Terbuka cerita bestari sikit je kang 5 tahun punya cerita ungkit balik. Kuat borak semuanya	in
1212261764546457600	anticytro	Anti Cyber Trooper	@izzuddinazizi_ @BinJilat @nvvl4 kau orang yang ke 18 report pasal @BinJilat. Kami terima banyak laporan pasal @BinJilat ni. Apa-apa pun terima kasih kerana report   untuk report klik:  https://t.co/DLGjSqBpC2	in
430792509	nuurrazan	Razan 🇲🇾🇵🇸	@xummukhair Haa tu tak nampak lagi tanda2. Batch sebelum aku pun tak grad lagi 😂	in
350168769	ainolrafieq	aaaaapit	@wnamirul_ Situ je yg sesuai jalan2 ptg	in
819721457538199552	numloq	n ü m l ☀️ q	"“awak terlalu baik untuk saya"" = “you don’t excite me”"	in
245065608	sufiakmal	‎صوفي اكمل	dalam hidup ini kene banyak bertanye kalau taknak sesat jalan  https://t.co/GzfUsb1inB	in
1074593919579566080	kedaifiqah	|Florestformula|BougasBeauty💜	@sherashers It seems like now only if orang yang nak dibantu tu dependant korang kat my sejahtera baru then you are allowed to gon	in
1212261764546457600	anticytro	Anti Cyber Trooper	@amsyr_rosaceae @nurulfuad2769 @mkini_bm Laaa, @nurulfuad2769 ni cytro baru nak up ke? Dah la kau masuk list, duduk diam-diam situ  untuk report klik:  https://t.co/YDkDUPXg21	in
44608486	kudozu	kudozubaik	@sofyank96 Dik, kena pakai paper jenis apa ye? Tak sabar nak cuba 😙	in
1174484709557985280	ilyansr	seketulkentang 🇵🇸	@goodlucksofea @ardawiyahzhri Kalau beli mesti bawah rm20🥴	in
93793111	faraeste	Dr Farah	having cousins, kdg2 smpai everywhere they bombarded.   insta, tiktok, whatsapp. 😂😂. haih, budak2 ni. 😖😖	in
426506597	schakirahhhh	Shakirah Kamarudin	Lol , So aku lg 2thn aku mati sbb dh lengkap dose.	in
2492722891	najlaasnordin	Najlaasnordin	Takpe tahun 2 nanti tukar course	in
522074462	ohhshahir	.	@akbarazman Pendakap gigi	in
773986094	xnxthxrmxthxr95	Acxp ✨	@farhanzul93 Gunakan kesempatan UM di tengah KL tu kan hahahahaha	in
295478389	hanifmz	hanifmz | 🍔 | Burger Vista	@megatswaiz @oanna___ Belanjalah dia coffee sekali bro. 😏 belanja gambar je?	in
2994546978	qslrozas	𝕹𝖚𝖗 𝖆𝖓𝖎𝖘 𝖑𝖆𝖑𝖔𝖗𝖆	Oky teringin nak minum teh beng. Today can cheat ah? 😋😋	in
30822404	nurislah	Rakyat Marhaen	Menjual saham dikala harga saham sedang merundum ? Ini berniaga ke atau buat amal jariah untuk syarikat kapitalis? Pejuang melayu isley dan penceramah agama Pas dimana kamu sekarang tak mahu buat demo ke?  https://t.co/MKIhjlDgqV	in
241368949	princemalaya	Prince Malaya	@mkini_bm Selepas Moratorium berakhir...Faedah dan ansuran mcmner nak bayar..ianya bukan menyelesai masaalah .. Bertambah membebankan.. Perlu Mekanisma Total penyelesaian Akibat covid ini.	in
2209257404	nish_aimann	DAN	Btol, klu x sume bnde kne buat	in
587758770	hairul_azraf	Azzurraf. 🇵🇸	Aku cakap awal-awal. Aku team Italy. 🇮🇹	in
350168769	ainolrafieq	aaaaapit	@ikhm4lk banyakk tragedi kt padang merah 😂	in
1359233982	sarahefendy	SarahEfendy	bapakkk ahhh .... sebelum pergi sekolah boleh main2 dulu😍😍	in
265909611	rtm_malaysia	RTM Malaysia	PELITUP MUKA SALING LINDUNGI  Saya Pakai, Anda Pakai.  Tanggungjawab kita bersama. Jangan leka dan alpa, kita belum menang.  @jpmgov_   #PKP #KitaTeguhKitaMenang #KomunikasiKita #PsaCOVID19RTM  https://t.co/nIRF5h23hL	in
37263939	afiatsuardi	Yarizona Robbins	@kamendir Hahaha. Betul laa kau mana tau jarang lepak dgn aku	in
218968122	ifaraaa	🇲🇾🌺	Benda ni jadi waktu malam je (dekat rumah kaklong) hahahahah punya la malas nak pergi toilet buang sampah. Mostly sebab tukar pampers je kadang tak penuh mana pun tapi sblm tidur mmg kena tukar so campak je. Kalau penuh air kencing / najis. Pengotor namanya	in
2497922215	umiariff_	Umi #standwith🇵🇸	@sifu_k Terima kasih.	in
1183219934622437376	shikinazaman	Shikin azaman	@partialjane Kita pon minum air manis jugak 😂  https://t.co/XV8WbXGpHz	in
17828969	aidabhumi	🐨💜ShadowMoonchild⁷ BTS BUTTERLICIOUS 🧈	@BVSUTeam @BTS_twt Serendipity   #PremiosMTVMiaw #MTVLAKPOPBTS #MTVLAFANDOMARMY	in
726979903250276356	pray4ainii	Nini 🇵🇸	habis je final da bole have fun balik ainii, chill 💪✨	in
300766699	adirafitrah	Nurul Adira Fitrah	@QistinaAnis Bb kene kecam kenapaaa	in
1242290074445701121	shesawildbaby	Jenab Cantik ❤	Customer nak pukul 4, pukul 3 baru bagitahu. Haaaa baguih. Memang pc tu processor i7 pun 🙄	in
1141565465963069440	msosh9	Malaysian Society for Occupational Safety & Health	Segmen OSH Tonight malam ini bersama Dr Inaz untuk topik: *MCO 3.O : Elak krisis kewangan. Know your Do's &amp; Dont's* Masa: 9 malam - 10 malam Tarikh: 11 Jun 2021 (Jumaat) Platform: FB Live MSOSH Academy Like dan follow  https://t.co/ip4XRqm00e  https://t.co/cyPL1F8I7K	in
2497922215	umiariff_	Umi #standwith🇵🇸	@ZulHilmi84 Tqq.. Alhamdulillah dah apply JPA &amp; Petronas scholarship	in
1003112858710786048	makanlena	MakanLena	Selepas 35 Tahun Tragedi Nuklear Paling Buruk Dalam Sejarah, Chernobyl Sedia Terima Kunjungan Pelancong Yang ‘Berani Mati’  https://t.co/7wqleIPfC9 #makanlena #food #travel #news  https://t.co/dvviL6lyBL	in
902215897284100096	imrnnabil	𝐼𝑚𝐻𝑒𝑚𝑠𝑤𝑜𝑟𝑡ℎ	tak nak racist do sumpah, tapi cara owner jdt tu macam tak kena kalau dia nak comment pasal team lain.	in
20877411	zakiwho	Zaki Yack	@thun_poop Saya setuju!	in
18714463	mkini_bm	Malaysiakini (BM)	Pembaca yang budiman, Malaysiakini sedang menghadapi masalah teknikal.   Terima kasih kerana setia menunggu.	in
350760944	khidhirfuhh	dhir	@ombgheng @nisa192maslan Dasar adik tak sedar diuntung	in
217075896	kirento	Kiren	Kenapa??!!!!	in
1200195277363138561	ilhamhakimmmm	mrpaplova	@ahnaf_afifie Hahaha sebab ts ke sebab miss ****🤭	in
1093576522139496448	akasyaaaazul	Akasha.Z	@LqmnHvk tulah rasa nak hentak jugak 😭	in
966323920423956481	faisalidhmz	🦁	@p3hdiapi3 ko tak reti tulis sold ke gila	in
1015119849394135040	mcmcreact	skmm_mcmc_react	@azkhairulazli @fronterraz @nuranisamalia26 @HakimXYQ @HilalAsyraf Salam Tuan, pihak kami ambil maklum dan akan menjalankan siasatan lanjut. mohon DM nombor aduan MCMC untuk memudahkan tindakan di ambil. Terima kasih.	in
42238274	aisharafiqa	Aisha Rafiqa	@nazirinkhrddn Hahahahahah i boleh jawab, sebab bantuan tu lagi banyak membantu, lagi2 orang nak nak setel hutang bank, beli tab untuk belajar, tak perlu bagi one shot, bagi by quarter..then total lockdown for 6months terus supaya zero case	in
19108591	firman_sajat	Firman Sajat	@NasiMarhaen Boleh consider retort process utk tahan lama. Tapi nak kena cari factory yg ada machine, and probably ada MOQ.	in
1093883118019174402	enterinq_	Si Jelita Волк 🐺	Harap takde geng pelangi cuba trap kes safiey ilyas kena tangkap sebagai penindasan. “Oh laju je pasal ni”	in
4395462014	laylotter	layla ◡̈	@N3MKHAR lol A- macam bagi fake hope semua benda 🥰🥰🥰	in
761066077010796550	mnazrimdnasir	MNaz The Home Gardener	@KhairaniAzman 😃 semoga lps ni serai mak sis lebih subur ye, amiin	in
1402894334769258499	paangstore	UNauthorized pAANG!-TAT	@__adxxnx susah nak buang, sebab kita baru tukar, lepas tu kita baring, dia berak waktu panjat muka kita, lepas tu kita bangun ambik pampers baru, lepas tu tukar.. lepas tu kita nak kena bangun balik? HARAM	in
1056889224723480582	aaameju	ujemaaa🇵🇸 #ThermosKakfit	@alyuyuuu HAHAHH ye dooo sama ngan aqueeee tapi nak rehat jap promote kasi reda dulu tan buat order sale 6.6🤣🤣🤣	in
587542478	amadzlanx	A Madzlan	Happynya tengok gambar Opah dah dapat vaksin. Nak nangis!!!!	in
548238984	nraienulsyhd	Geh 🇲🇾	Teringin nak makan nasi himpit dgn kuah kacang and rendang ayam. Stay tuned . . .	in
1090077369103114241	iyzza1	jaa🇸🇩	@dunnoxxz Okay la jugak nasib sv izza sporting 😭😭	in
197634257	ekml_fsyry	ekml.fsyry	@fazli_zakaria Ye betul..belfire tipu2 boleh kat dia dah. Raptop pulak lepas ni. Maklum la tak gila janda dan minah rewang	in
1221332271187148800	mikatsum22	your absinthe	@501Awani Tak kenal pon. Biaq pi la dia semoga sihat selalu	in
152913006	nanafathirra	Mak Andra	@facfasihah Tah aku jumpa dlm twitter ni jgk. Mak pemalas agaknya. Aku ad anak kecik pn x mcm tu perangai main letak merata benda kotor tu.	in
703512239332962307	ainiiariffin	A	setuju. Tengok member sendiri pun cukuplah haha	in
1252181958261485569	tiqanisziziee_	🇲🇾🇵🇸	Sem ni tanak berharap lebih . Tetibe rasa down 🥺	in
407714837	izahziradm	별	@nrulyya beliiii	in
236914675	tajamustapha	Taja mustapha	kalau kalut mmg kelaut ler	in
1309583018	ammaruslan	ammar	@aliffirdauss Bukak social media sebulan sekali ja skrg	in
180350197	azahazu	Az4	@FiqSaid Insya allah u are	in
832840433331957760	iamijaa	Mija	@lyneids Nooo....😭😭 ulang tekan sekali lagi lyneid pls! 😂	in
2360855598	feenaanisya	Feena	Thanks sbb belanje mkn beger.. Serius aku tak tahu bila masa dia g kirim beger kat put td -_- loveyou kawan! )	in
350760944	khidhirfuhh	dhir	@_Ikmal__ Pekat teruk	in
269624681	__21obisyazwan	O̶B̶I̶S̶Y̶A̶Z̶W̶A̶N̶	Kahkahkh banaa 😂	in
292846511	sid_dek	sidd	@0SalmanFaris0 @IbuPeri__ Thanks bangman. Kompaun tak pakai mask tu nanti bagi sini aku setelkan	in
212231459	amirfzn	a.pojan	@LookmanHakem cpt setup pc giler	in
296096105	tv1_rtm	Saluran TV1	Saksikan BORAK DULU #sampaimenang tentang PdPR LAGI KER?? bersama Amin Idris dan Khir Rahman serta Sir Asai (Guru Bahasa Inggeris), Catriona Ross, Nik Harraz Danish Nik  Mohd Yusoff dan Herdiana Abdul Hamid (Teacher Dian) pukul 7.00 malam ini di TV1 |  https://t.co/NJHRtp6pkz  https://t.co/A4fEn0x3gy	in
1039937311	ezzatemirmj	Mad	Kawan2 perempuan yg single boleh bismillah assalamualaikum abam ni. Komisen 10% masuk sini okay kalau jadi.	in
3039434930	frhnfs_	Itadori	baru week 9 tapi dah rasa macam week 14	in
879669446985392129	nrdmyaaa	˚✧₊⁎𝓂𝒾𝒶𝓈𝒽𝒶𝓏𝒶𝓁⁎⁺˳✧༚	to batch 04, spm is never easy as you expected. jangan tak study tapi jangan lupa untuk rehat sebab bila penat satu apa pun tak masuk. relax. enjoy sambil study	in
1312375634	hanii_mastura	Hani	@hzirhhh Time nk buat time tu lapar, ngntuk, nk scroll socmed... Byk distraction!! Hahaha	in
373860012	_nshahira94	🌹	Bila mana kau buat megi tomyam dah kawkaw.  Tapi ko xrasa masam dan pedas dia. Cuma rasa panas je 😭😭 moga tekak je yg xelok bukan hilang deria rasa 😣😣	in
431203744	ftnasri	fatin	@kookeyscrafts Good luck bb 😘 semoga dipermudahkan	in
902215897284100096	imrnnabil	𝐼𝑚𝐻𝑒𝑚𝑠𝑤𝑜𝑟𝑡ℎ	apa-apa pun goodluck harimau selatan malam ni.	in
588164148	izanpaiz	PiAmekVaksinOoiiNakBebasNiKeluarTanpaPelitupMukaOi	First2 dah dapat jauh. Seputeh ~ Setia Alam ~ Cheras. Layan kan je la	in
964406450	nasha_dila	JEYKEYHEY	Lagu twice yang baru ni tak sedap langsung tapi dorang cantik la untuk comeback ni 🥰	in
875419645	hfzzkilo	hfz z	Definasi wanite : lelaki semua sama,beckham je lain.	in
1056889224723480582	aaameju	ujemaaa🇵🇸 #ThermosKakfit	@Nruzmathrh tapi time tu dah kenal kejap tuptup ekau masuk bbfam HANANAHAH aku cam wahhhhh bestnyaaaa🤣🤣🤣	in
150678818	syukrimyusof	Syukri M Yusof	Serius. Takut gila. 😔	in
761066077010796550	mnazrimdnasir	MNaz The Home Gardener	@hafezfirdaus menarik tu tuan , mmg pernh terpikir ttg extract minyak serai ni, sebb byk manfaat serai ni kan ? semoga dpt belajar dr tuan 🙏🏾😃	in
53459341	drhalimahali	#DRHALIMAHALI	Jejak golongan marhaen di pagi Jumaat yang mulia diteruskan oleh Dr Halimah Ali AJK PAS PUSAT bersama PAS Jln Yadi. Sedikit sumbangan bekalan makanan mudah mudahan membawa keceriaan kepada yang terjejas pendapatan dan terkesan Covid 19. Semoga Allah berkati  https://t.co/AthL3hR7kd	in
262755071	mfredfarid	MohammadFredFarid	@KKMPutrajaya Terkini, #MAGERAN di Malaysia, kerajaan baru utk sementara..	in
373805701	chinchoppah	🌐	@seniorlauk Kenal, budak Sabah. Hahahahaha	in
565629963	aamirulaazmi	amirul azmi	Ohhhhh okay baru tahu kat ig boleh restrict comments. Buta IT betul aku ni	in
96720586	ashraf_suhaimi	Ashraf Suhaimi	Stress laa aku ngan @pos4you ! Mana tah parcel aku x tiba2.. lama gile.. bukan jauh pun.. KL - SA je.. 4 hari dah x tiba2. 🥲	in
41372542	rozaiti	روزايتي	"Kan dah ckp. Abg polis naik motor besar dah tahan ""buat apa? Jogging? Memang duduk sini ke"". ""Ye bang ada bill tnb ic tak bawa..nak tengok?"". ""Ok takpe takpe"". 🤣"	in
1591509451	rolinarazali	Bukan Zamani	@yoomathambar Lantai ni la tengah dok mengaji hadap tok guru, pungkoq aku kena cucuk dgn lidi dek budak2 yang tengah tunggu giliran nak mengaji. Sila tampil. Dulu aku kecik tak boleh nak balas. 😡	in
1326421743658037250	myzharaa	Mysara	@yqamarinaa @hafeizhi Jangan layan ISRAEL KOYAK tu	in
1219816126391058432	haslindarayyan1	HAS	Ingat Mati, Ingat ALLAH...   ﻭﻣﺎ ﺗﺪﺭﻱ ﻧﻔﺲ ﻣﺎﺫﺍ ﺗﻜﺴﺐ ﻏﺪﺍ ﻭﻣﺎ ﺗﺪﺭﻱ ﻧﻔﺲ ﺑﺄﻱ ﺃﺭﺽ ﺗﻤﻮﺕ Tidak ada seorang pun yang tahu, apa yang dia lakukan esok, tidak ada seorang pun yang tahu, di negeri mana dia akan mati.   (QS Luqman: 34)	in
1252181958261485569	tiqanisziziee_	🇲🇾🇵🇸	Adakah lect sekarang semakin strict bab pemarkahan ? Rasanya dah letak effort gila2 dah buat poster tu, siap minta komen member but still jugak lha markah kurang memuaskan 😂 Agaknya markah lebih utk yg put effort buat vid kot 🥲	in
1422490788	nohnajihah	Najihah	@Aqilahanuar168 @_Muhdhaniff Baru lah nama nya air tgn bakal isteri.. gitchu	in
898869419601829888	ibjela	𝕴𝕭.	@potongkelape Eh tak. Bukan RnR.	in
2970895146	lisabebaskimia8	mellissa	Uishh thanks customerkuuuuu bagi best review. Nak masak asam pedas jom buy pes ali kitchen   https://t.co/BP2FJv10VP  https://t.co/byQOTanRhR	in
1966077818	ezazihazwannn	Johnwan	@amirsazali Rilek je takyah excited sangat	in
219621698	yayazaman	yayaasss.	@Myerwerl1 Biasa lah manusia. Kadang secara tak sengaja jadi mcm tuh. Huhu	in
721143494278909955	frdjnn	Farid Jual Susu Farm Fresh	@ZharifAzhar Wakaka itulahh ejekkkk	in
1402894334769258499	paangstore	UNauthorized pAANG!-TAT	semalam bini aku buat-buat bodo nak tukar bateri kereta mainan anak, geram tak aku kau rasa?	in
3002730126	fiqsaid	fiq said	@shahrulRomlee Sounds cliché tapi sabar tau sikit je lagi nanti kita semua boleh dah balik kmpg jenguk parent 🦾 keep fighting	in
1138669094	akifazam	Hipo-po-tamus 🇵🇸	@hidayhuut Nasihat sikit yatt. Susah laa mcm nie.	in
726979903250276356	pray4ainii	Nini 🇵🇸	sikit je lagi ainii, sikit sangat, lagi sikit je kena jaga mental sepanjang odl ni 💪✨	in
912141243194339328	sue_aida96	S . A 🇲🇾🇵🇸	@theshadowww_ tuhla tu alhamdulillah..kann kesian tengok yg muda² n belajar lagi terlibat..moga depa diberi keinsafan jugak..tak terus hanyut..mati akal lah tak boleh keluar carik downline😅	in
233386081	akurazal	رازل ⚓️	Kalau China ada The Three Kingdoms kita di Malaysia patut suruh Pak Khalid Mahabrata tulis The Three Alis (Hikayat Tiga Beradik) yang mengisahkan Azmin, Azwan dan Umi Hafilda.	in
508323981	asrafshuhaimi	AsrafZeneca	@Adib_muqri J&amp;T masalahnya. Dia kata kelmarin post. Lepastu semalam. Pastu tadi dia kata maybe courier. Aku tak kira memang 1 star.	in
1162685490	umairahmhd_	اوميره محمد🇲🇾🇵🇸	Penat la keje dgn org benak mcmni	in
144729325	usagikechik	Leana.Nur_	bile duit yg disimpan bukan milik kita. begitu la. khilaf nya dok la lupe sedekah. (tepuk dahi)	in
857568006502719492	bukuibde	Inisiatif Buku Darul Ehsan	Maklumat lanjut dan borang pendaftaran boleh didapati di pautan  https://t.co/DOe7HbuR0E	in
1043951035297853440	ekaiser23	Il_Diavolo@USC	😂😂😂  Hati hati bila nak Friendzone lols. Melepas nnti.  https://t.co/9rrb5npz2b	in
1402894334769258499	paangstore	UNauthorized pAANG!-TAT	@Alainreichextro semalam bini aku buat-buat bodo nak tukar bateri kereta mainan anak, geram tak aku kau rasa?	in
1010564470270119936	aqidazizol	smokey	@llaimannn ye ah tu	in
1221332271187148800	mikatsum22	your absinthe	@jamilhmzh @Christttt123 @UiTMconfession Yelah abang jamil	in
4156086674	sayatakfemess	🐺🦮Jay sendu-sendu	@nimeese Budak Kalau flirt dgn org dewasa dipanggil jailbait. Jilake budak2 😂	in
1151392872303738880	isaacosmantv	isaacosman.tv	betul tu, rasa nak bilas tekak dgn campuran air tanah dibuatnya haha	in
1247865561746268160	feezayusoff	Feeza	Any update on the lockdown ke harini? Ke tunggu last minute jugak? Aku tengah sedap ni pergi kerja jalan kosong.	in
1300345125562773504	nrlfdh9	فيدا 🇵🇸	Bb @RasEzat93 sampai dua order sampai 🤣🤣	in
872129813061881856	captsolv97	Captain™ 🇵🇸🇲🇾🇮🇩🇧🇳	@Asyeedhamdan Lawa nyaa deduaaa	in
1149951007	zamirmohyedin	Zamir Mohyedin	@naimalkalantani @_jackmalik Suka puisi T. Alias Taib. Tulis sebarangan pun boleh jadi puisi.	in
1356944836495040512	oy3ngemuks	oyen tersakiti￣へ￣	@ccchaosz at least aku tak mcm org laen kecam kpoppers semua tu  aku just backup je okay ii sebagai oyen yg tersakiti saya minta maaf jika salah kata ii ☝️😀	in
1190848795627573248	ana_3142	ana crying everywhere	Hensem la fukka ni, nak jatuh hati boleh tak🥺	in
146845963	bellaghazali	Bella Ghazali	@arynayahaya Setan. Kasut twinAnis putus taw. Xde kedai kasut pon bukak. Pastu asyik mommy i want new shoes. Sakitla kaki kakak kata dia 😪	in
469320523	naddyahamzah	Nadiah	@dibziewibzie Hahhaa kann the way dia kata nampakkan dia lagi erm…..	in
203162000	izwanfareez	Izzy	@AdileenRamlee X payah kot sbb semua dh dewasa. Life goes on.	in
1013265510	manissaniss	manis🐝	Kalau cari cowok,cari yang bisa bagi lu uwang,jangan cari yang ganteng hxhdhshssh amende aku tertengok ni😞	in
1309583018	ammaruslan	ammar	Hati hati @aliffirdauss	in
196460981	bernamatv	BERNAMA TV 🇲🇾	Menteri Kanan Kerja Raya Fadillah Yusof disah positif COVID-19, akan jalani kuarantin di rumah - Kementerian Kerja Raya  https://t.co/Wxku6eq6AR	in
1095199418477731840	uwillknowmore	uwillknowmore	@naughtyboi4u Did he ojek?	in
309692119	wearesog	Sekumpulan Orang Gila	Malam esok di Clubhouse, gitaris/vokalis kami (NAZRIN) akan perform secara akustik!  Kalau takde Clubhouse, dah boleh install.  “CH Saturday Night Busking with Special Guest - Nazrin SOG“. Sat, 12 Jun at 22:00 on CLUBHOUSE   https://t.co/uhhkbTi3Fl  https://t.co/Npy1wPsEh6	in
874303437499793408	alleyson8	engkuarifnajmi	Kalau langit turunkan duit maka kaya la orang dalam dunia ni tapi kenapa langit turunkan hujan supaya orang tahu untuk mendapatkan sesuatu itu perlukan cabaran dan usaha yang tinggi	in
1219816126391058432	haslindarayyan1	HAS	Kata-kata yang paling dibenci oleh Allah, apabila seseorang menasihati saudaranya bertakwalah kepada Allah.  Kemudian ia menjawab, uruslah dirimu sendiri (jangan sibuk dengan urusan orang lain)  (Ibnu Mas'ud)	in
1291322456238510080	shacaramel_	Sha jual cheesecake RM5	Marah orang lain, orang lain yang terasa.  Serba salah pulak 😂	in
1138669094	akifazam	Hipo-po-tamus 🇵🇸	@Faizbondz94 Cepat bukak	in
1006012994	zetymomoy	zety	Kenapa ye nk kena bandingkan masalah kau dgn org lain??	in
987742148626792449	kerinchi3	Kry Kro	@aaimann_ Aduhai tertukar lak ni baru betui🇯🇵	in
34155105	3ddr3n	Chunchun’s Timba👨🏻‍🦽 🇵🇸🔰	@azrul_460 Hahaha mak org lain kot bro😂	in
964406450	nasha_dila	JEYKEYHEY	Food panda harini kenapa eh ?	in
239868264	azlinaabdwahid	Azlina Hj Abd Wahid	Kenyataan apa Imran,  kuat betul berangan nak dapatkan Ika.. 😁 #masihadarindu #dramasangat  Episod 8: 11hb Jun 2021 7.00pm - 8.00pm Slot Akasia Tv3  Masih Ada Rindu. @masihadarindu_akasia Terbitan @nuansafilm_official  Director @osmanali_nuansa  https://t.co/vhAcrRBQse	in
1146817924503486464	lailyfrhnn	laille	@aqelaref Thank you Aqel! Doakan semua dipermudahkan heheheh	in
857568006502719492	bukuibde	Inisiatif Buku Darul Ehsan	Lagi 5 jam! Seronok menatal kucing-kucing comel awak semua 😘	in
1160850015331454977	harisa_hariz	harisa	masa offday bangun lambat, makan sambil rehat, pastu nap tengah hari sampai petang memang santaiii  Tenang is good	in
2539485019	_harihtaarifin	🇵🇸 نور	Kau bukannya kesah pun. Buang masa aku jelah ada dalam situation ni haihh	in
1143373634200690688	syaharil781	Mr.Syaharil	Food Panda problem hari ni. Dah order dan duit pun dah tolak online dari akaun tapi transaksi tak berjaya. Dah buat aduan online pun tak jalan.  @foodpanda_my	in
1402894334769258499	paangstore	UNauthorized pAANG!-TAT	@khairzawawi dia tak buat kerja, sebab tu dia tak pikir benda ni esensyel	in
