id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	mentions_frozen	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1401666990280904705	1401666990280904705	2021-06-07 05:27:06 +07	2021-06-07	05:27:06	+0700	1181167923403997184	arandra6	arandra		Selamat pagi, semangat buat yg PAS/PAT!!  https://t.co/1i2FQVMqra	in	[]	[]	[]	['https://pbs.twimg.com/media/E3O4stGUcAIiN_q.jpg']	1	0	2	[]	[]	https://twitter.com/arandra6/status/1401666990280904705	False		1	https://pbs.twimg.com/media/E3O4stGUcAIiN_q.jpg	Jakarta						[]				
1401666985197330438	1401666985197330438	2021-06-07 05:27:05 +07	2021-06-07	05:27:05	+0700	40414425	billybil	Billy Fadhila		2 minggu kemaren super seru dan beneran refreshing parah, refresh parah, bersyukur banget sihh untuk itu. 2 minggu terbaik di tahun 2021 untuk sementara ini, 2020 feel so mehhh now 🤣😂	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Billybil/status/1401666985197330438	False		0		Jakarta						[]				
1401666980902436864	1401499806313316357	2021-06-07 05:27:04 +07	2021-06-07	05:27:04	+0700	91722106	iyuskapuk	keyung		@PutraWadapi Kaya pohon beringin yg ada di tiap kantor kepala desa😀	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/iyuskapuk/status/1401666980902436864	False		0		Jakarta						[{'screen_name': 'PutraWadapi', 'name': 'Christ Wamea', 'id': '1335782127791554563'}]				
1401666979291828224	1401666979291828224	2021-06-07 05:27:04 +07	2021-06-07	05:27:04	+0700	1202966054357487616	permennnjahe	Mas Cruzh		Sudah gila smt ini memang akhirnyaaaa kelarrr jugaa tubes2 iniii pengen cepet liburr :))  https://t.co/T86i7bEcuw	in	[]	[]	[]	['https://pbs.twimg.com/media/E3O4sC6VcAIb2SA.jpg']	0	0	0	[]	[]	https://twitter.com/permennnjahe/status/1401666979291828224	False		1	https://pbs.twimg.com/media/E3O4sC6VcAIb2SA.jpg	Jakarta						[]				
1401666975911186433	1401632945882820608	2021-06-07 05:27:03 +07	2021-06-07	05:27:03	+0700	3102257676	nadyanatsumi18	Hyorin🌶️💾¹²⁷		"@CiaCarmine Hooh harusnya ""altarik"" bacaanya tuh wkwk. Semalem aku samape bingung, perasaan histori bahasa arabnya bukan itu deh, eh ternyata di bacanya dr kiri 😭"	in	[]	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/nadyanatsumi18/status/1401666975911186433	False		0		Jakarta						[{'screen_name': 'CiaCarmine', 'name': 'Mi Kuah', 'id': '1252262623455789057'}]				
1401666974241808391	1401666974241808391	2021-06-07 05:27:03 +07	2021-06-07	05:27:03	+0700	1224007151447707648	ree_snix	iMyxzzzzzz		Wutta daydream	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ree_snix/status/1401666974241808391	False	https://twitter.com/whiteevoque/status/1004765797103763456	0		Jakarta						[]				
1401666967690366977	1401232802406973445	2021-06-07 05:27:01 +07	2021-06-07	05:27:01	+0700	1322031922852212737	wumao50cent	🇲🇾🇵🇭🇹🇭🇻🇳🇮🇩🇧🇳		@Asdruba54458353 @disclosetv @JackPosobiec @RealJamesWoods @charliekirk11 @GordonGChang The Asian too	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/wumao50cent/status/1401666967690366977	False		0		Jakarta						[{'screen_name': 'Asdruba54458353', 'name': 'Asdrubalramirez58.', 'id': '1263212023372025857'}, {'screen_name': 'disclosetv', 'name': 'Disclose.tv 🚨', 'id': '15392486'}, {'screen_name': 'JackPosobiec', 'name': 'AntifaBook.com', 'id': '592730371'}, {'screen_name': 'RealJamesWoods', 'name': 'James Woods', 'id': '78523300'}, {'screen_name': 'charliekirk11', 'name': 'Charlie Kirk', 'id': '292929271'}, {'screen_name': 'GordonGChang', 'name': 'Gordon G. Chang', 'id': '151930383'}]				
1401666966583058432	1399974360463462413	2021-06-07 05:27:01 +07	2021-06-07	05:27:01	+0700	1379412810929631235	anton74413785	Anton		@syugerbaeby Sini gantian sama aku kalo capek	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Anton74413785/status/1401666966583058432	False		0		Jakarta						[{'screen_name': 'syugerbaeby', 'name': 'Nanalya', 'id': '1366652023911837696'}]				
1401666966184595462	1401643393994821632	2021-06-07 05:27:01 +07	2021-06-07	05:27:01	+0700	1358672177336180736	damayanthylysda	Lysda Damayanthy		@Otoy1309 Vagi jg	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/DamayanthyLysda/status/1401666966184595462	False		0		Jakarta						[{'screen_name': 'Otoy1309', 'name': 'KAPTEN OLENG', 'id': '1216156354949206017'}]				
1401666962514759682	1401666962514759682	2021-06-07 05:27:00 +07	2021-06-07	05:27:00	+0700	23343960	kompascom	Kompas.com		Bakal calon bupati jalur independen Pilkada Gunungkidul 2020, Kelick Agung Nugroho, menggugat Rp 40 miliar kepada KPU Gunungkidul, Daerah Istimewa Yogyakarta. / #Regional    https://t.co/1kcO9CNDpY	in	[]	[]	['https://regional.kompas.com/read/2021/06/06/180731978/mengaku-habis-rp-5-miliar-saat-maju-jalur-independen-kelick-tak-lolos-gugat']	[]	2	0	1	['regional']	[]	https://twitter.com/kompascom/status/1401666962514759682	False		0		Jakarta						[]				
1401666958802653185	1401560923827892227	2021-06-07 05:26:59 +07	2021-06-07	05:26:59	+0700	1398999938114064388	amin_raafi	Raafi, Muhammad		9 batang, naik Mythic III, 2 gelas kopi, dan 2 bungkus Indomie.	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/amin_raafi/status/1401666958802653185	False		0		Jakarta						[]				
1401666949394825219	1401487219953524739	2021-06-07 05:26:57 +07	2021-06-07	05:26:57	+0700	2502848342	putunelucifer	Pocong Anak' an 💫™		@daunsirih5 @dulukurus1 budak wajib setor upeti. tak peduli anak kelaparan pokoknya upeti wajib disetorkan kepada junjungan yg mulia.	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/PutuneLucifer/status/1401666949394825219	False		0		Jakarta						[{'screen_name': 'daunsirih5', 'name': '๑۩۞\u200b 🄳🄰🅄🄽 🅂🄸🅁🄸🄷 ۩۞๑ 🇮🇩', 'id': '1087323461733646336'}, {'screen_name': 'dulukurus1', 'name': 'paknetole', 'id': '856297410'}]				
1401666946857242626	1401666946857242626	2021-06-07 05:26:56 +07	2021-06-07	05:26:56	+0700	255866913	hariankompas	Harian Kompas		Banyak Pasien Parah, Bangkalan Butuh Puluhan Alat Bantu Napas. #Nusantara #AdadiKompas   https://t.co/OaB6G682HN	in	[]	[]	['https://www.kompas.id/baca/multimedia/2021/06/06/banyak-pasien-parah-bangkalan-butuh-puluhan-alat-bantu-napas/?utm_source=medsos_twitter&utm_medium=link']	[]	0	2	1	['nusantara', 'adadikompas']	[]	https://twitter.com/hariankompas/status/1401666946857242626	False		0		Jakarta						[]				
1401666943329849344	1401666943329849344	2021-06-07 05:26:55 +07	2021-06-07	05:26:55	+0700	60241855	panggilakuputri	PutriAng		Udah tau kan kalo kaya gitu bakalan bikin bete, yaudah sih put dijauhin. Sayangin hati kamu sendiri.	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/panggilakuputri/status/1401666943329849344	False		0		Jakarta						[]				
1401666932617613312	1401666331536097283	2021-06-07 05:26:53 +07	2021-06-07	05:26:53	+0700	1401132401657483268	lalebang	bang LaLe		@GA_Contest @pump_shiba Done, bismillah wish me luck  https://t.co/e881XWrp7R	en	[]	[]	[]	['https://pbs.twimg.com/media/E3O4oghVEAUuyfw.jpg']	0	0	0	[]	[]	https://twitter.com/LaleBang/status/1401666932617613312	False		1	https://pbs.twimg.com/media/E3O4oghVEAUuyfw.jpg	Jakarta						[{'screen_name': 'GA_Contest', 'name': 'Giveaway Contest', 'id': '200266197'}, {'screen_name': 'pump_shiba', 'name': 'PUMP Shiba', 'id': '1397477147803983875'}]				
1401666930268721154	1401349125749178372	2021-06-07 05:26:52 +07	2021-06-07	05:26:52	+0700	838141866826592257	palconman	godjob		@CheeseLava_ Mantaf.....👍	cy	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/palconman/status/1401666930268721154	False		0		Jakarta						[{'screen_name': 'CheeseLava_', 'name': '`CheeseLava', 'id': '1170220298903310338'}]				
1401666928578420738	1401568693763641346	2021-06-07 05:26:52 +07	2021-06-07	05:26:52	+0700	269125547	sushitengg	🐄		@hafihapaw Selamat ulang tahun hafifull	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sushitengg/status/1401666928578420738	False		0		Jakarta						[{'screen_name': 'hafihapaw', 'name': 'Hf', 'id': '127497335'}]				
1401666928460984321	1401666928460984321	2021-06-07 05:26:52 +07	2021-06-07	05:26:52	+0700	1010897033408872448	tersundut	fabs.ian		Sepedahan asoy kali ya, tapi dingin betul pagi ini ngeri rematik..	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/tersundut/status/1401666928460984321	False		0		Jakarta						[]				
1401666914816987138	1401230635507744769	2021-06-07 05:26:48 +07	2021-06-07	05:26:48	+0700	321970095	arifguci23	Arif Guci		@anandafls xixixii	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/arifguci23/status/1401666914816987138	False		0		Jakarta						[{'screen_name': 'anandafls', 'name': 'falis ananda', 'id': '254440071'}]				
1401666913726451714	1401666331536097283	2021-06-07 05:26:48 +07	2021-06-07	05:26:48	+0700	382785333	rahmadika1	Rahma dika		@GA_Contest @pump_shiba Done.. Wish me luck thanks  https://t.co/3U5efwzhFj	en	[]	[]	[]	['https://pbs.twimg.com/media/E3O4oRHUYAAepOd.jpg']	1	0	0	[]	[]	https://twitter.com/rahmadika1/status/1401666913726451714	False		1	https://pbs.twimg.com/media/E3O4oRHUYAAepOd.jpg	Jakarta						[{'screen_name': 'GA_Contest', 'name': 'Giveaway Contest', 'id': '200266197'}, {'screen_name': 'pump_shiba', 'name': 'PUMP Shiba', 'id': '1397477147803983875'}]				
1401666907548241924	1400509535475814403	2021-06-07 05:26:47 +07	2021-06-07	05:26:47	+0700	295124827	rilla_jelekk	who you?		@radimahardika ku praktekin ke maya lah rad, sian ege dia galau gegara lu mau ke jepang	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/rilla_jeLekk/status/1401666907548241924	False		0		Jakarta						[{'screen_name': 'radimahardika', 'name': 'rad,', 'id': '982263229635117058'}]				
1401666905652428802	1401538315166257164	2021-06-07 05:26:46 +07	2021-06-07	05:26:46	+0700	1337978719751688192	virooowww	Dyll~~🐱🍒		@tshanyul Donee	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/virooowww/status/1401666905652428802	False		0		Jakarta						"[{'screen_name': 'tshanyul', 'name': ""Adim's rep pinned"", 'id': '1399253529286483973'}]"				
1401666903324516353	1401666903324516353	2021-06-07 05:26:46 +07	2021-06-07	05:26:46	+0700	1489550850	dinoredfield	Eldino Redfield 🇮🇩🇵🇸		Ik ben bij de arbeiders van het wegenproject Anyer - Panarukan 📸  https://t.co/N6Mp42dTu4	nl	[]	[]	[]	['https://pbs.twimg.com/media/E3O4GURUYAIy4NN.jpg']	0	0	0	[]	[]	https://twitter.com/dinoredfield/status/1401666903324516353	False	https://twitter.com/mazzini_gsp/status/1401442347443912704	1	https://pbs.twimg.com/media/E3O4GURUYAIy4NN.jpg	Jakarta						[]				
1401666902498287617	1401664226888986631	2021-06-07 05:26:45 +07	2021-06-07	05:26:45	+0700	41052470	bernardushendro	Bernardus S Hardjo🍀		@MrHumanityGives  https://t.co/OFkcwMmnHX	und	[]	[]	['http://Paypal.me/bernardushendro']	[]	0	0	0	[]	[]	https://twitter.com/BernardusHendro/status/1401666902498287617	False		0		Jakarta						[{'screen_name': 'MrHumanityGives', 'name': 'MrHumanity', 'id': '1046250140313505792'}]				
1401666901265158147	1401665473565978624	2021-06-07 05:26:45 +07	2021-06-07	05:26:45	+0700	1235388106787840000	amirism_	Amir		@_holyweather woah woah woaaaah hang on there bud	en	[]	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/amirism_/status/1401666901265158147	False		0		Jakarta						[{'screen_name': '_holyweather', 'name': '💎holyweather☀️', 'id': '1047352091604267008'}]				
1401666898975096834	1401666898975096834	2021-06-07 05:26:45 +07	2021-06-07	05:26:45	+0700	853834603	yourminee12	Gabut		Sengaja ngetwit banyak biar banyak notif di hp pacarku 😘	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/yourminee12/status/1401666898975096834	False		0		Jakarta						[]				
1401666890544545793	1401666890544545793	2021-06-07 05:26:43 +07	2021-06-07	05:26:43	+0700	86908112	zahri_huma	Zahriyyatul humairaH		"""welcome day as usual, how tall is tremors?"" #Namjoon New single from RM Bicycle @bts_bighit  https://t.co/leJh2pf0GJ  #MondayMood"	en	[{'screen_name': 'bts_bighit', 'name': 'bts_official', 'id': '1409798257'}]	[{'screen_name': 'bts_bighit', 'name': 'bts_official', 'id': '1409798257'}]	['https://youtu.be/6uq3P7zeYyU']	[]	0	0	0	['namjoon', 'mondaymood']	[]	https://twitter.com/zahri_huma/status/1401666890544545793	False		0		Jakarta						[]				
1401666885322608644	1401357353216143361	2021-06-07 05:26:41 +07	2021-06-07	05:26:41	+0700	1148132533869006848	le3haechan	Cit🌻 menang GA😭		@hae606 HAPPY HAECHAN DAY🐻🥳💚 #해찬이보다_시즈니가_더_행복한_날 #해찬아_우린널_사랑이라_불러 #AllRounderHAECHANDay #HappyHAECHANDay #HAECHAN #해찬 #NCT해찬	en	[]	[]	[]	[]	0	0	0	['해찬이보다_시즈니가_더_행복한_날', '해찬아_우린널_사랑이라_불러', 'allrounderhaechanday', 'happyhaechanday', 'haechan', '해찬', 'nct해찬']	[]	https://twitter.com/le3haechan/status/1401666885322608644	False		0		Jakarta						"[{'screen_name': 'hae606', 'name': ""📌Haechan's birthday giveaway"", 'id': '1172895042781888512'}]"				
1401666885125431303	1340185998408314880	2021-06-07 05:26:41 +07	2021-06-07	05:26:41	+0700	774872282	plutonian10	no name 🇮🇩		@ebisoya @GontaGantiHaPe Itu mah kurang kerjaan, cukup bully aja kalo ada yg komen begitu	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/plutonian10/status/1401666885125431303	False		0		Jakarta						[{'screen_name': 'ebisoya', 'name': 'EbiSoya™', 'id': '241794349'}, {'screen_name': 'GontaGantiHaPe', 'name': 'Panggil Saja Aa Gogon', 'id': '3312043928'}]				
1401666882910900224	1401662978961727489	2021-06-07 05:26:41 +07	2021-06-07	05:26:41	+0700	1126889455313248257	rinisetianingr5	Bucinsuga😋		@vanbibleboo Astaga😂🤭	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/RiniSetianingr5/status/1401666882910900224	False		0		Jakarta						[{'screen_name': 'vanbibleboo', 'name': '𝚋𝚘𝚘⁷🧈', 'id': '1250430056314232832'}]				
1401666881870696451	1401650454182907904	2021-06-07 05:26:41 +07	2021-06-07	05:26:41	+0700	613156781	vathetic	Khalisa		@krifikkk1 Digojekin aja kuncinya dr bandung ke jkt	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/vathetic/status/1401666881870696451	False		0		Jakarta						[{'screen_name': 'krifikkk1', 'name': 'krifikkk', 'id': '1371270699709435907'}]				
1401666873989615616	1401529375502200840	2021-06-07 05:26:39 +07	2021-06-07	05:26:39	+0700	3121319803	gunzriego88	✨Auahgelap🥚🥚spesial		@Baby_akitacoin @SundeeSign27 @terlihatsendiri  #BabyAkita #Airdrop #BSC	und	[{'screen_name': 'terlihatsendiri', 'name': 'blue dr.eam', 'id': '1207663459468337153'}]	[{'screen_name': 'terlihatsendiri', 'name': 'blue dr.eam', 'id': '1207663459468337153'}]	[]	[]	0	0	0	['babyakita', 'airdrop', 'bsc']	[]	https://twitter.com/gunzriego88/status/1401666873989615616	False		0		Jakarta						[{'screen_name': 'Baby_akitacoin', 'name': 'BabyAkita', 'id': '1388074444657086468'}]				
1401666862811795460	1400106305096876035	2021-06-07 05:26:36 +07	2021-06-07	05:26:36	+0700	415956606	fqhulwn	PAKIH		@SNgising @dakwahnu1926 @nahdlatululama wkwkkw ngapasi bang	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fqhulwn/status/1401666862811795460	False		0		Jakarta						[{'screen_name': 'SNgising', 'name': 'Semar Ngising', 'id': '1386937650880204801'}, {'screen_name': 'dakwahnu1926', 'name': 'Lembaga Dakwah PBNU', 'id': '1351076414989205504'}, {'screen_name': 'nahdlatululama', 'name': 'Nahdlatul Ulama', 'id': '4279971798'}]				
1401666862568513537	1401625107244535811	2021-06-07 05:26:36 +07	2021-06-07	05:26:36	+0700	1627109965	devrishaa	Teh Ichi Ocha 🐰		@SinggihNoegroho Ahahahahaha bisa bisa	tl	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/DevrishaA/status/1401666862568513537	False		0		Jakarta						"[{'screen_name': 'SinggihNoegroho', 'name': ""Singgih 'Stalin' Nugroho"", 'id': '1266709302607089664'}]"				
1401666858218975233	1401666858218975233	2021-06-07 05:26:35 +07	2021-06-07	05:26:35	+0700	1380183422488825856	janirta	Aloysius Janirta		Baik itu pengusaha besar, menengah, kecil, dan mikro, itu semua mesti dihormati. Arsjad Rasjid. Untuk Indonesia. Sulawesi Utara.  https://t.co/9PedfvqAql	in	[]	[]	['https://www.youtube.com/watch?v=4a7O4_Pk5uw']	[]	0	0	0	[]	[]	https://twitter.com/janirta/status/1401666858218975233	False		0		Jakarta						[]				
1401666851927576576	1401427743397478429	2021-06-07 05:26:33 +07	2021-06-07	05:26:33	+0700	53049528	tangguheka	Mas Tangguh ®		@PresidenKopi @YaqutCQoumas Wow.. Jago juga ngepet nya bisa dapet duit segitu	in	[]	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/tangguheka/status/1401666851927576576	False		0		Jakarta						[{'screen_name': 'PresidenKopi', 'name': 'Presiden Kopi.', 'id': '1021329195329179648'}, {'screen_name': 'YaqutCQoumas', 'name': 'Yaqut Cholil Qoumas', 'id': '1341928495253868545'}]				
1401666850753155072	1401232802406973445	2021-06-07 05:26:33 +07	2021-06-07	05:26:33	+0700	1322031922852212737	wumao50cent	🇲🇾🇵🇭🇹🇭🇻🇳🇮🇩🇧🇳		@ZackSmi95369864 @Vikingice13 @disclosetv Bombing muslim terrorist ISIS, alqaeda	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/wumao50cent/status/1401666850753155072	False		0		Jakarta						[{'screen_name': 'ZackSmi95369864', 'name': 'Zack Smith', 'id': '1348748936438108160'}, {'screen_name': 'Vikingice13', 'name': 'James', 'id': '1260238545718927361'}, {'screen_name': 'disclosetv', 'name': 'Disclose.tv 🚨', 'id': '15392486'}]				
1401666849050296320	1401666849050296320	2021-06-07 05:26:33 +07	2021-06-07	05:26:33	+0700	1343572510218936320	rowdyshogvn	Jo。🇵🇸		Guess who's started her morning with such an erotic song. 🥴  https://t.co/C4OflK5hr5	en	[]	[]	['https://open.spotify.com/track/39ngUL30yOko0OCFJgixgm?si=LAEGhqoPRNupGsYK4Zrrmw&utm_source=copy-link']	[]	0	0	0	[]	[]	https://twitter.com/rowdyshogvn/status/1401666849050296320	False		0		Jakarta						[]				
1401666846634479618	1401666846634479618	2021-06-07 05:26:32 +07	2021-06-07	05:26:32	+0700	1945547731	ari_opay	Ari opay		السعوديه الامارات الكويت 2021 اكواد و كوبونات  كود خصم سيتي ماكس فاشون فاشن MR92  كوبون موقع اتش اند ام E4000  قسيمة شراء ستايلي WAK  فوغاكلوسيت UKM  ممزورلد FZ777  سيفي M5  نمشي OK62  بوتس F4457 933178106578	ar	[]	[]	[]	[]	1	11	6	[]	[]	https://twitter.com/ari_opay/status/1401666846634479618	False		0		Jakarta						[]				
1401666845107576832	1401368052126535686	2021-06-07 05:26:32 +07	2021-06-07	05:26:32	+0700	1081866223904673792	abah_bangsa	Jayalah Indonesia		@budimandjatmiko Sok pinter banget buzzerRp satu ini	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Abah_Bangsa/status/1401666845107576832	False		0		Jakarta						[{'screen_name': 'budimandjatmiko', 'name': 'Budiman Sudjatmiko (IG: masbud_sudjatmiko)', 'id': '183217247'}]				
1401666836568055810	1401541511960051712	2021-06-07 05:26:30 +07	2021-06-07	05:26:30	+0700	3824009054	setiawan_otong	Otong setiawan		@ducaticorse @JohannZarco1 @pramacracing @jackmilleraus @MotoGP @DucatiMotor I guess my self for this year Zarco Will be the champion	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/setiawan_otong/status/1401666836568055810	False		0		Jakarta						[{'screen_name': 'ducaticorse', 'name': 'Ducati Corse', 'id': '71793486'}, {'screen_name': 'JohannZarco1', 'name': 'Johann Zarco', 'id': '806513334967214080'}, {'screen_name': 'pramacracing', 'name': 'Pramac Racing MotoGP', 'id': '124867377'}, {'screen_name': 'jackmilleraus', 'name': 'Jack Miller', 'id': '393672457'}, {'screen_name': 'MotoGP', 'name': 'MotoGP™🏁', 'id': '14082692'}, {'screen_name': 'DucatiMotor', 'name': 'Ducati', 'id': '38949480'}]				
1401666835225976834	1401666835225976834	2021-06-07 05:26:29 +07	2021-06-07	05:26:29	+0700	14185724	anitadiah	ADWS		The praying part thoooo I relaaaatee	en	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/anitadiah/status/1401666835225976834	False	https://twitter.com/BuzzFeed/status/1401641296721235968	0		Jakarta						[]				
1401666835062267904	1401641347040284679	2021-06-07 05:26:29 +07	2021-06-07	05:26:29	+0700	82792687	zhezak	RizalZhezak3		@Kozi68407295 @elonmusk Soon This Month	en	[]	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/zhezak/status/1401666835062267904	False		0		Jakarta						[{'screen_name': 'Kozi68407295', 'name': 'Kozi', 'id': '1392625594312048640'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]				
1401666829051850752	1401552369834283010	2021-06-07 05:26:28 +07	2021-06-07	05:26:28	+0700	133508171	aistetik	❄️		@Teniilee @worksfess se7 nder, cobain ini deh aku kepo sama responnya	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Aistetik/status/1401666829051850752	False		0		Jakarta						[{'screen_name': 'Teniilee', 'name': 'Kun 🌼', 'id': '1013659201757822976'}, {'screen_name': 'worksfess', 'name': 'PP? dm @magnitvde', 'id': '1244597361826885636'}]				
1401666823888715776	1401666823888715776	2021-06-07 05:26:27 +07	2021-06-07	05:26:27	+0700	1200341745193508864	hajinewsonline	Haji News		Beda TG dan GA  https://t.co/g73ZWDLssF	in	[]	[]	['https://hajinews.id/2021/06/07/beda-tg-dan-ga/']	[]	0	0	0	[]	[]	https://twitter.com/hajinewsonline/status/1401666823888715776	False		0		Jakarta						[]				
1401666822680715265	1401666822680715265	2021-06-07 05:26:26 +07	2021-06-07	05:26:26	+0700	2527279987	serenitysehun94	OH SEHUN TAMPAN🇮🇩🇮🇩🇮🇩		Alhamdulilaaaah masih diberi hidup	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/serenitysehun94/status/1401666822680715265	False		0		Jakarta						[]				
1401666816951209985	1401513379102003200	2021-06-07 05:26:25 +07	2021-06-07	05:26:25	+0700	134661496	charismavi	Avi Nurul Oktaviani		@fenichu__ @GObyPasarSS9 Yippiiee..Menanti punyaku tiba 😁	in	[]	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/charismavi/status/1401666816951209985	False		0		Jakarta						[{'screen_name': 'fenichu__', 'name': 'feny', 'id': '118036146'}, {'screen_name': 'GObyPasarSS9', 'name': 'GO by Pasar SS9', 'id': '1382564280487141378'}]				
1401666814841540610	1368289784976707589	2021-06-07 05:26:25 +07	2021-06-07	05:26:25	+0700	1379412810929631235	anton74413785	Anton		@syugerbaeby Aku tetep masih kangen kamu	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Anton74413785/status/1401666814841540610	False		0		Jakarta						[{'screen_name': 'syugerbaeby', 'name': 'Nanalya', 'id': '1366652023911837696'}]				
1401666814661193729	1401589554629410817	2021-06-07 05:26:24 +07	2021-06-07	05:26:24	+0700	3320607428	adeparisi	mas aman		@Olindaolyviana @jowoshitpost Capslock e jebol mba ??	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ADeparisi/status/1401666814661193729	False		0		Jakarta						[{'screen_name': 'Olindaolyviana', 'name': 'Lin', 'id': '1214754397147648000'}, {'screen_name': 'jowoshitpost', 'name': 'jowoshitpost', 'id': '1311529701995765761'}]				
1401666809904783361	1401666809904783361	2021-06-07 05:26:23 +07	2021-06-07	05:26:23	+0700	275949046	bayudhiyan	bay!		Dah paling bener di londry sih emang	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bayudhiyan/status/1401666809904783361	False		0		Jakarta						[]				
1401666803659509763	1401666803659509763	2021-06-07 05:26:22 +07	2021-06-07	05:26:22	+0700	1239456965710888961	bangbilad	abang		Mengalirlah wahai sungai imajinasikuu	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bangbilad/status/1401666803659509763	False		0		Jakarta						[]				
1401666789210312709	1401666600504336385	2021-06-07 05:26:18 +07	2021-06-07	05:26:18	+0700	1261673932362571776	jiminiiiepaark	tiziana ♡		@JIIMINIPAB00 et mais je t’aime toi ????????	fr	[]	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/jiminiiiepaark/status/1401666789210312709	False		0		Jakarta						[{'screen_name': 'JIIMINIPAB00', 'name': 'cc', 'id': '1228997371817865217'}]				
1401666786643177474	1401652707081945093	2021-06-07 05:26:18 +07	2021-06-07	05:26:18	+0700	1332136149079363584	mia_andy___	Mia_Andy		@tks17_aja Babeh entis 😊	en	[]	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/Mia_Andy___/status/1401666786643177474	False		0		Jakarta						[{'screen_name': 'tks17_aja', 'name': 'kang🐈entis', 'id': '833303895254323201'}]				
1401666783061237767	1401665768522141702	2021-06-07 05:26:17 +07	2021-06-07	05:26:17	+0700	1358672177336180736	damayanthylysda	Lysda Damayanthy		@choirmahila Insyaallah.. Aamiin	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/DamayanthyLysda/status/1401666783061237767	False		0		Jakarta						[{'screen_name': 'choirmahila', 'name': 'Elegi Ode Cinta📖✍', 'id': '1034406498728734720'}]				
1401666774924357632	1401666294680743938	2021-06-07 05:26:15 +07	2021-06-07	05:26:15	+0700	382785333	rahmadika1	Rahma dika		@GiveAwayHost Done  https://t.co/turg7vpbKE	en	[]	[]	[]	['https://pbs.twimg.com/media/E3O4gMuVIAIRrWk.jpg']	0	0	0	[]	[]	https://twitter.com/rahmadika1/status/1401666774924357632	False		1	https://pbs.twimg.com/media/E3O4gMuVIAIRrWk.jpg	Jakarta						[{'screen_name': 'GiveAwayHost', 'name': 'Hanabi🌟', 'id': '1200355745600069635'}]				
1401666773716389889	1401656214820245507	2021-06-07 05:26:15 +07	2021-06-07	05:26:15	+0700	838141866826592257	palconman	godjob		@hw8166 Lumerrr deh	in	[]	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/palconman/status/1401666773716389889	False		0		Jakarta						[{'screen_name': 'hw8166', 'name': 'Ordinary Couple', 'id': '1374726941266219012'}]				
